#TOP	Genes more expressed in NGT class
#BOTTOM	      Genes more expressed in DM2/IGT class
218063_s_at	-1.3508279324
207483_s_at	-1.3516881466
210626_at	-1.3519252539
204726_at	-1.3520709276
216020_at	-1.3524516821
220837_at	-1.3526152372
219667_s_at	-1.352710247
210027_s_at	-1.353258729
202938_x_at	-1.3533782959
206644_at	-1.3534884453
206409_at	-1.3536969423
210977_s_at	-1.3545356989
AFFX-r2-Ec-bioC-5_at	-1.3548656702
216557_x_at	-1.3552696705
214664_at	-1.355717063
206647_at	-1.3558951616
221543_s_at	-1.3560740948
210380_s_at	-1.3561756611
220286_at	-1.3562283516
216721_at	-1.3566930294
203273_s_at	-1.3568542004
206877_at	-1.3578988314
216545_at	-1.3582476377
211607_x_at	-1.3583388329
212618_at	-1.358506918
222068_s_at	-1.3585412502
221530_s_at	-1.3588341475
215953_at	-1.3594115973
40284_at	-1.3594145775
217470_at	-1.359734416
204579_at	-1.3599904776
203555_at	-1.360024333
205647_at	-1.3602821827
36711_at	-1.3603149652
202215_s_at	-1.3606123924
216471_x_at	-1.3606687784
221271_at	-1.3607273102
207179_at	-1.3607653379
216160_at	-1.3610612154
44790_s_at	-1.3614186049
201380_at	-1.3616206646
213584_s_at	-1.3620244265
216640_s_at	-1.3621555567
221667_s_at	-1.3632591963
209270_at	-1.3633755445
211600_at	-1.3638464212
212349_at	-1.3644735813
201038_s_at	-1.364969492
215562_at	-1.3650599718
220114_s_at	-1.3653753996
222091_at	-1.3656419516
212515_s_at	-1.3656570911
206910_x_at	-1.3657017946
221060_s_at	-1.3657553196
209402_s_at	-1.3660103083
204438_at	-1.3661981821
216157_at	-1.367254734
221529_s_at	-1.367867589
219036_at	-1.3682407141
203386_at	-1.3688746691
211959_at	-1.3689998388
218566_s_at	-1.3690422773
205992_s_at	-1.369309783
221212_x_at	-1.369320631
210350_x_at	-1.3701409101
215176_x_at	-1.3703296185
206402_s_at	-1.37056458
201644_at	-1.3705757856
204067_at	-1.3706480265
210458_s_at	-1.3706964254
209902_at	-1.3711426258
213911_s_at	-1.3713142872
221166_at	-1.3714852333
202744_at	-1.3716920614
204113_at	-1.3719201088
215086_at	-1.3721195459
206975_at	-1.3724969625
221308_at	-1.3725469112
202787_s_at	-1.3725563288
218804_at	-1.3725930452
220106_at	-1.3725996017
201246_s_at	-1.3726222515
214737_x_at	-1.3731122017
209321_s_at	-1.3739565611
214100_x_at	-1.3742388487
204532_x_at	-1.3749372959
218084_x_at	-1.3754290342
206351_s_at	-1.3756622076
220713_at	-1.3756622076
200041_s_at	-1.3759230375
214816_x_at	-1.3762021065
211541_s_at	-1.3767160177
219753_at	-1.3768239021
216800_at	-1.3773387671
201071_x_at	-1.3779047728
221672_s_at	-1.3783465624
209126_x_at	-1.3787343502
217692_at	-1.3789608479
220118_at	-1.3794721365
208889_s_at	-1.3796738386
209182_s_at	-1.3798824549
204426_at	-1.3801407814
220786_s_at	-1.3801450729
206695_x_at	-1.380228281
201905_s_at	-1.3804053068
205685_at	-1.3814353943
211259_s_at	-1.3816871643
221514_at	-1.3817620277
205618_at	-1.3818873167
221003_s_at	-1.3820285797
203244_at	-1.3822219372
208308_s_at	-1.3829615116
209287_s_at	-1.3830269575
210143_at	-1.3831194639
216194_s_at	-1.3833357096
213177_at	-1.3833674192
204355_at	-1.3834117651
210951_x_at	-1.384226203
205763_s_at	-1.3845407963
41577_at	-1.3845882416
216688_at	-1.3847676516
200752_s_at	-1.385266304
206740_x_at	-1.3853775263
210793_s_at	-1.3855003119
205480_s_at	-1.3855321407
212901_s_at	-1.3857504129
217669_s_at	-1.3858507872
207373_at	-1.3858888149
205890_s_at	-1.3860319853
221337_s_at	-1.3861367702
217193_x_at	-1.3861736059
213824_at	-1.3864569664
202160_at	-1.3865966797
222274_at	-1.3866174221
216881_x_at	-1.3871016502
205597_at	-1.3871606588
214207_s_at	-1.3874919415
207304_at	-1.3875625134
218620_s_at	-1.3879829645
201646_at	-1.3884083033
211306_s_at	-1.3888828754
212588_at	-1.3889551163
207609_s_at	-1.3892028332
220193_at	-1.3892605305
209407_s_at	-1.3893873692
208447_s_at	-1.3894625902
218565_at	-1.3896882534
221801_x_at	-1.3900594711
204940_at	-1.3910076618
218297_at	-1.3918451071
220768_s_at	-1.3924486637
216743_at	-1.3925952911
213478_at	-1.3927220106
218302_at	-1.3929656744
220237_at	-1.3931981325
214039_s_at	-1.3936678171
217566_s_at	-1.3939033747
212443_at	-1.3940523863
214142_at	-1.3942943811
219727_at	-1.3946148157
209462_at	-1.3946748972
206599_at	-1.3949098587
205552_s_at	-1.3953216076
207046_at	-1.3959822655
216799_at	-1.3963190317
217002_s_at	-1.3976163864
218498_s_at	-1.3977383375
219488_at	-1.3978604078
211433_x_at	-1.3979027271
216974_at	-1.3979591131
206623_at	-1.398227334
210154_at	-1.3984683752
214551_s_at	-1.3986327648
206000_at	-1.3988888264
205276_s_at	-1.3990442753
203027_s_at	-1.3990585804
216888_at	-1.39919734
203250_at	-1.3993538618
208371_s_at	-1.399704814
203863_at	-1.3997781277
211735_x_at	-1.4000039101
204627_s_at	-1.4008358717
217170_at	-1.4008405209
221085_at	-1.4011880159
215779_s_at	-1.4016644955
200808_s_at	-1.4019342661
216325_x_at	-1.4023735523
214117_s_at	-1.4036605358
213711_at	-1.4039708376
202895_s_at	-1.4043457508
203833_s_at	-1.4047769308
222213_x_at	-1.4050269127
221423_s_at	-1.4052249193
215519_x_at	-1.4055386782
211478_s_at	-1.4057261944
220788_s_at	-1.4061000347
206282_at	-1.4062219858
218293_x_at	-1.4066503048
206830_at	-1.4067376852
212291_at	-1.4076395035
204871_at	-1.4081804752
205709_s_at	-1.4083932638
215315_at	-1.4084635973
222359_x_at	-1.4085869789
218382_s_at	-1.4088573456
208599_at	-1.4090899229
217436_x_at	-1.4092550278
208675_s_at	-1.4097746611
213275_x_at	-1.4097913504
221466_at	-1.4100487232
207693_at	-1.4101524353
217510_at	-1.4103838205
212768_s_at	-1.4107106924
217855_x_at	-1.4108406305
204832_s_at	-1.4113969803
221380_at	-1.4120290279
212170_at	-1.4125211239
212728_at	-1.4130626917
211973_at	-1.4132629633
203070_at	-1.4135205746
214767_s_at	-1.4136523008
202828_s_at	-1.4141837358
203939_at	-1.4147616625
202050_s_at	-1.4147670269
203698_s_at	-1.4151479006
203896_s_at	-1.4152368307
221359_at	-1.4156814814
221783_at	-1.4164280891
222114_x_at	-1.4165377617
201402_at	-1.4166275263
210456_at	-1.41697824
207431_s_at	-1.4170593023
208536_s_at	-1.4172382355
211467_s_at	-1.4173506498
205819_at	-1.4175744057
202926_at	-1.4176948071
203284_s_at	-1.4178990126
210487_at	-1.4183980227
202330_s_at	-1.4188301563
219052_at	-1.4189617634
210550_s_at	-1.4191526175
201366_at	-1.4196765423
208400_at	-1.4197503328
209893_s_at	-1.4198907614
215652_at	-1.4199024439
210576_at	-1.4199069738
203639_s_at	-1.419990778
211149_at	-1.4203282595
205417_s_at	-1.4213130474
200735_x_at	-1.4216237068
32032_at	-1.4218095541
221987_s_at	-1.421856761
220671_at	-1.4219784737
210304_at	-1.4223537445
213392_at	-1.4225376844
208848_at	-1.4234406948
220873_at	-1.4239765406
205026_at	-1.4243575335
221246_x_at	-1.4246150255
210675_s_at	-1.4247152805
218156_s_at	-1.425236702
214906_x_at	-1.4255481958
216458_at	-1.4256994724
202083_s_at	-1.4261695147
206304_at	-1.4263215065
58994_at	-1.4266625643
221070_s_at	-1.4269417524
212587_s_at	-1.4270932674
211029_x_at	-1.4271141291
214669_x_at	-1.4272361994
208507_at	-1.4274526834
201833_at	-1.4275472164
204257_at	-1.4283608198
221723_s_at	-1.4285776615
218444_at	-1.43087852
209584_x_at	-1.4314911366
208394_x_at	-1.4318333864
209590_at	-1.4321334362
220630_s_at	-1.4321641922
203847_s_at	-1.4324213266
211689_s_at	-1.4324507713
207261_at	-1.4325106144
204884_s_at	-1.4329105616
200730_s_at	-1.4332711697
212456_at	-1.4334608316
210515_at	-1.4349771738
211315_s_at	-1.4352893829
207564_x_at	-1.4356623888
209403_at	-1.4361850023
204058_at	-1.4362148046
200805_at	-1.4362765551
56748_at	-1.4363213778
214290_s_at	-1.4381347895
200060_s_at	-1.4386411905
207355_at	-1.438721776
205073_at	-1.4394682646
211865_s_at	-1.4398957491
217650_x_at	-1.4400324821
210858_x_at	-1.4401538372
200878_at	-1.4404040575
209295_at	-1.441414237
221724_s_at	-1.4427868128
208622_s_at	-1.4428547621
201132_at	-1.4428635836
221671_x_at	-1.4431915283
207542_s_at	-1.4435657263
217419_x_at	-1.4435937405
204487_s_at	-1.4436300993
214666_x_at	-1.4436980486
218010_x_at	-1.4440488815
AFFX-HUMISGF3A/M97935_MB_at	-1.4441620111
200865_at	-1.4443845749
217331_at	-1.4451597929
202561_at	-1.4452592134
218764_at	-1.4453371763
212568_s_at	-1.4454427958
203061_s_at	-1.4454706907
204998_s_at	-1.4455291033
215843_s_at	-1.4455785751
220179_at	-1.4456038475
216303_s_at	-1.4460816383
213176_s_at	-1.4462733269
206523_at	-1.4462983608
206817_x_at	-1.4465982914
221345_at	-1.4467781782
212054_x_at	-1.4468024969
214688_at	-1.4468991756
214788_x_at	-1.4471907616
207813_s_at	-1.4481042624
220931_at	-1.4481627941
203304_at	-1.4484456778
203495_at	-1.4488949776
209664_x_at	-1.4498236179
204267_x_at	-1.4500341415
203216_s_at	-1.4502797127
217680_x_at	-1.4503563643
210911_at	-1.4504191875
208602_x_at	-1.4505374432
203922_s_at	-1.4509851933
216358_at	-1.4509865046
219898_at	-1.4510498047
212810_s_at	-1.4516321421
205136_s_at	-1.4519358873
201392_s_at	-1.4523271322
220994_s_at	-1.4524463415
204104_at	-1.4524931908
209552_at	-1.4525184631
219360_s_at	-1.4533435106
205492_s_at	-1.4534657001
220924_s_at	-1.4541672468
219588_s_at	-1.4544539452
220754_at	-1.4548847675
219259_at	-1.4556236267
201718_s_at	-1.455643177
214369_s_at	-1.4560730457
222157_s_at	-1.4562163353
41553_at	-1.4562250376
221513_s_at	-1.4567319155
203004_s_at	-1.4570144415
216182_at	-1.4575160742
209067_s_at	-1.4576512575
212666_at	-1.4576790333
210655_s_at	-1.4576992989
204560_at	-1.4577064514
202444_s_at	-1.4577089548
206370_at	-1.4580386877
206324_s_at	-1.4580558538
213756_s_at	-1.4581018686
207533_at	-1.4581084251
211955_at	-1.4581334591
219514_at	-1.4584378004
215222_x_at	-1.4585630894
211881_x_at	-1.459171772
214249_at	-1.4595279694
215840_at	-1.4605209827
208654_s_at	-1.4608136415
217675_at	-1.4610551596
201974_s_at	-1.4612888098
209618_at	-1.4613233805
AFFX-PheX-5_at	-1.4618912935
216742_at	-1.4620183706
211092_s_at	-1.4620352983
215812_s_at	-1.4621837139
201351_s_at	-1.4626100063
206195_x_at	-1.4628661871
202120_x_at	-1.4629874229
216718_at	-1.4630371332
201245_s_at	-1.4632803202
206239_s_at	-1.4633358717
204080_at	-1.463360548
202221_s_at	-1.4638799429
219305_x_at	-1.4642550945
208652_at	-1.4645226002
220733_at	-1.4647227526
213160_at	-1.4649525881
202198_s_at	-1.4650776386
211681_s_at	-1.4653475285
205216_s_at	-1.465438962
208649_s_at	-1.4657706022
206760_s_at	-1.4660429955
211220_s_at	-1.466154933
221355_at	-1.4667993784
220652_at	-1.4668807983
210659_at	-1.4669113159
205477_s_at	-1.4670863152
221540_x_at	-1.4676762819
207900_at	-1.4678115845
208225_at	-1.4685573578
205427_at	-1.4690862894
210926_at	-1.4695514441
204176_at	-1.4695874453
200828_s_at	-1.4697318077
222007_s_at	-1.469747901
212938_at	-1.4698539972
205844_at	-1.4702277184
220126_at	-1.470438242
216156_at	-1.4710392952
221674_s_at	-1.4714928865
212911_at	-1.471714139
202764_at	-1.4720616341
205172_x_at	-1.4721529484
217060_at	-1.4722515345
218379_at	-1.4729526043
209265_s_at	-1.4731163979
211831_s_at	-1.4741537571
216821_at	-1.4752399921
205793_x_at	-1.4754602909
209582_s_at	-1.4755165577
202393_s_at	-1.4756344557
212325_at	-1.4762728214
217259_at	-1.4766209126
209177_at	-1.4767640829
216560_x_at	-1.4775919914
210190_at	-1.4779071808
207595_s_at	-1.4779310226
205573_s_at	-1.4780380726
221777_at	-1.478344202
201224_s_at	-1.4783462286
214401_at	-1.4784244299
210736_x_at	-1.4785326719
214325_at	-1.4788309336
215934_at	-1.4791790247
209214_s_at	-1.4794715643
201081_s_at	-1.4800864458
208867_s_at	-1.4804195166
201529_s_at	-1.480696559
200931_s_at	-1.4810228348
219775_s_at	-1.481146574
221361_at	-1.4819375277
215177_s_at	-1.4824730158
51226_at	-1.4825216532
201860_s_at	-1.4826283455
217618_x_at	-1.482899189
220189_s_at	-1.4829887152
205720_at	-1.4834862947
217395_at	-1.4834932089
207662_at	-1.4836478233
211874_s_at	-1.4842669964
205503_at	-1.4844061136
214789_x_at	-1.4844725132
221797_at	-1.4849449396
221375_at	-1.4850751162
214253_s_at	-1.4853464365
212286_at	-1.4856193066
219597_s_at	-1.4859137535
211242_x_at	-1.4861882925
219284_at	-1.486225009
205673_s_at	-1.4869269133
206862_at	-1.4869902134
205699_at	-1.4870817661
221138_s_at	-1.487226367
220409_at	-1.4874780178
210466_s_at	-1.487714529
211793_s_at	-1.4878559113
218151_x_at	-1.4880824089
201850_at	-1.4887417555
215024_at	-1.4891656637
211322_s_at	-1.4893316031
205293_x_at	-1.4894002676
213712_at	-1.4894508123
204100_at	-1.4897694588
201601_x_at	-1.48990345
205712_at	-1.4899231195
217556_at	-1.4902864695
208454_s_at	-1.490318656
215054_at	-1.4908795357
207050_at	-1.4909923077
216846_at	-1.4915854931
221145_at	-1.4920082092
209719_x_at	-1.4920959473
217581_at	-1.4925431013
216360_x_at	-1.4926205873
208062_s_at	-1.4928910732
208276_at	-1.4931049347
211894_x_at	-1.4935281277
209021_x_at	-1.4935956001
208857_s_at	-1.4937826395
216053_x_at	-1.4938524961
219152_at	-1.4941744804
208311_at	-1.4942455292
36742_at	-1.494656682
206090_s_at	-1.4949766397
34478_at	-1.4951297045
208085_s_at	-1.495205164
206042_x_at	-1.4958978891
218246_at	-1.4966233969
213462_at	-1.4969319105
210229_s_at	-1.4973301888
201761_at	-1.4974441528
206158_s_at	-1.4974536896
215132_at	-1.4978804588
212579_at	-1.497885704
220673_s_at	-1.4982813597
209283_at	-1.4988597631
202238_s_at	-1.4990483522
205439_at	-1.4990901947
216697_at	-1.4992620945
216571_at	-1.4993333817
208082_x_at	-1.4995647669
204932_at	-1.4999964237
209672_s_at	-1.5000135899
216350_s_at	-1.5003410578
208515_at	-1.5005619526
207635_s_at	-1.5007463694
214200_s_at	-1.5007523298
211053_at	-1.5008797646
215264_at	-1.5009567738
210955_at	-1.5009998083
213319_s_at	-1.5010011196
212271_at	-1.5010037422
222076_at	-1.501732707
219623_at	-1.5022808313
209109_s_at	-1.5023260117
206769_at	-1.5023728609
221822_at	-1.5024350882
209871_s_at	-1.5026041269
214735_at	-1.502651453
211654_x_at	-1.5030386448
210323_at	-1.5030837059
1773_at	-1.5041588545
203527_s_at	-1.5042780638
203278_s_at	-1.5044133663
217911_s_at	-1.5047528744
205649_s_at	-1.5052863359
217257_at	-1.505880475
213556_at	-1.5069586039
200073_s_at	-1.5069764853
204157_s_at	-1.5070774555
203750_s_at	-1.5071630478
203387_s_at	-1.5077017546
208567_s_at	-1.5080161095
206146_s_at	-1.5082625151
208279_s_at	-1.5084280968
210196_s_at	-1.5084296465
215389_s_at	-1.5086325407
204152_s_at	-1.5089577436
214037_s_at	-1.5095486641
218738_s_at	-1.5096567869
214017_s_at	-1.5097763538
205071_x_at	-1.5097900629
219258_at	-1.5099315643
207654_x_at	-1.5099451542
220705_s_at	-1.5101165771
215268_at	-1.5109254122
205926_at	-1.5111671686
215387_x_at	-1.5111765862
214588_s_at	-1.5113108158
200744_s_at	-1.5115201473
203460_s_at	-1.5115731955
214282_at	-1.5121629238
214559_at	-1.5121661425
217071_s_at	-1.5125359297
203560_at	-1.5126765966
203066_at	-1.5131233931
203715_at	-1.5136437416
204887_s_at	-1.513808012
34187_at	-1.5144923925
215990_s_at	-1.5150756836
216633_s_at	-1.5153179169
210737_at	-1.5155409575
220759_at	-1.5156215429
219998_at	-1.5156718493
64899_at	-1.5160633326
206743_s_at	-1.5164219141
204522_at	-1.5166091919
207683_at	-1.5177048445
201251_at	-1.5177276134
218842_at	-1.5179200172
219081_at	-1.5186724663
219640_at	-1.5186965466
221860_at	-1.5190900564
201458_s_at	-1.5193471909
200009_at	-1.5193784237
214520_at	-1.5200146437
211905_s_at	-1.5200933218
208336_s_at	-1.5205614567
213732_at	-1.5208758116
206480_at	-1.5208888054
217169_at	-1.5209314823
210451_at	-1.5210397243
220606_s_at	-1.521056056
216392_s_at	-1.5211782455
214266_s_at	-1.5213209391
204241_at	-1.5217131376
AFFX-HSAC07/X00351_M_at	-1.5217357874
215580_at	-1.5225907564
208582_s_at	-1.5236017704
217607_x_at	-1.5236141682
210859_x_at	-1.5236326456
216573_at	-1.5237540007
221521_s_at	-1.5240154266
202666_s_at	-1.5246688128
213241_at	-1.5250415802
210656_at	-1.5256100893
202674_s_at	-1.5262459517
208499_s_at	-1.5273475647
202752_x_at	-1.5275985003
211739_x_at	-1.5276204348
214147_at	-1.5279682875
221695_s_at	-1.5283167362
221551_x_at	-1.5287357569
221564_at	-1.5288689137
215873_x_at	-1.5289224386
221310_at	-1.5292283297
207480_s_at	-1.5295469761
215991_s_at	-1.5306011438
206383_s_at	-1.5306898355
209400_at	-1.5317659378
207440_at	-1.5322093964
201635_s_at	-1.5323811769
214563_at	-1.5328879356
203942_s_at	-1.5335236788
209016_s_at	-1.5337892771
211558_s_at	-1.5338373184
200783_s_at	-1.5339646339
210057_at	-1.5343745947
206585_at	-1.5343910456
205921_s_at	-1.5344115496
220122_at	-1.534742713
210635_s_at	-1.5348758698
210993_s_at	-1.5354412794
210186_s_at	-1.5356656313
205509_at	-1.5361845493
214462_at	-1.5363385677
210120_s_at	-1.5368160009
206211_at	-1.5374356508
214880_x_at	-1.5376998186
210270_at	-1.5378600359
215341_at	-1.5379699469
214153_at	-1.5381641388
215656_at	-1.5381662846
202816_s_at	-1.5382562876
214398_s_at	-1.5383708477
203210_s_at	-1.5386806726
214463_x_at	-1.5395230055
212853_at	-1.5398378372
213247_at	-1.539948225
219807_x_at	-1.5400079489
220818_s_at	-1.5400179625
218995_s_at	-1.5404051542
201689_s_at	-1.5404692888
221005_s_at	-1.5405484438
220494_s_at	-1.5411436558
200906_s_at	-1.541906476
203761_at	-1.5420362949
216947_at	-1.5420417786
201804_x_at	-1.5423306227
202791_s_at	-1.5435302258
202470_s_at	-1.543692112
211573_x_at	-1.5442142487
220093_at	-1.5442504883
201519_at	-1.5442587137
221386_at	-1.5443993807
201636_at	-1.5446959734
221253_s_at	-1.5448660851
221503_s_at	-1.545159936
212188_at	-1.5452119112
206153_at	-1.5467135906
216824_at	-1.546754837
208375_at	-1.5472378731
206517_at	-1.5475431681
202898_at	-1.547901392
216986_s_at	-1.5481328964
221428_s_at	-1.548158884
216231_s_at	-1.5497101545
214975_s_at	-1.551227808
201264_at	-1.5519092083
206927_s_at	-1.5521603823
205157_s_at	-1.5523632765
219656_at	-1.5523892641
211672_s_at	-1.5527426004
218229_s_at	-1.5535171032
209430_at	-1.5535459518
215010_s_at	-1.5536993742
218273_s_at	-1.5539226532
219565_at	-1.554582119
221497_x_at	-1.5547624826
216046_at	-1.5549190044
208631_s_at	-1.5565752983
206328_at	-1.5567542315
213975_s_at	-1.5568135977
220085_at	-1.558453083
220922_s_at	-1.559858799
216517_at	-1.5612517595
213424_at	-1.5617843866
205568_at	-1.5618965626
219009_at	-1.561917901
203274_at	-1.562101841
202724_s_at	-1.5623112917
206496_at	-1.5627473593
207927_at	-1.5628795624
219695_at	-1.5631355047
212241_at	-1.5635075569
216249_at	-1.56376791
218650_at	-1.5638244152
207622_s_at	-1.5647032261
211824_x_at	-1.5651198626
206718_at	-1.5654286146
215935_at	-1.5654578209
206372_at	-1.5660020113
208363_s_at	-1.5664024353
205401_at	-1.5677220821
216729_at	-1.5679684877
201147_s_at	-1.56830585
208031_s_at	-1.5683330297
222214_at	-1.5686503649
212065_s_at	-1.5688006878
204187_at	-1.5688337088
215021_s_at	-1.5692830086
222226_at	-1.5695077181
207058_s_at	-1.5699776411
40472_at	-1.5701628923
204984_at	-1.570178628
216285_at	-1.570182085
204391_x_at	-1.570453167
205769_at	-1.571267128
206758_at	-1.5715632439
214582_at	-1.5716042519
218662_s_at	-1.5716359615
213211_s_at	-1.5726658106
218892_at	-1.572922945
217026_at	-1.5739773512
205981_s_at	-1.5743231773
36084_at	-1.5748406649
216614_at	-1.5761804581
215454_x_at	-1.5763338804
209278_s_at	-1.5763530731
200972_at	-1.5771356821
208978_at	-1.5776124001
207788_s_at	-1.5780194998
213637_at	-1.5784014463
201528_at	-1.5795357227
207782_s_at	-1.5817427635
207460_at	-1.5825326443
217574_at	-1.5830770731
32502_at	-1.5844441652
211503_s_at	-1.5845066309
201283_s_at	-1.5848914385
201784_s_at	-1.5850541592
217260_x_at	-1.5852975845
211208_s_at	-1.5855900049
207244_x_at	-1.5862582922
208030_s_at	-1.5867007971
216830_at	-1.5867364407
216170_at	-1.5871748924
218957_s_at	-1.5877529383
206774_at	-1.5882086754
209652_s_at	-1.5883847475
214220_s_at	-1.5888305902
203425_s_at	-1.5891164541
208430_s_at	-1.5894072056
200796_s_at	-1.5894702673
208759_at	-1.5895882845
209601_at	-1.589599371
218060_s_at	-1.589900732
219332_at	-1.5899367332
201556_s_at	-1.5901246071
203514_at	-1.5902706385
204217_s_at	-1.5904694796
208323_s_at	-1.5907030106
221400_at	-1.5908418894
219102_at	-1.5909647942
217943_s_at	-1.5916070938
217443_at	-1.5918169022
220676_at	-1.592160821
216916_s_at	-1.5925583839
206955_at	-1.5927222967
207025_at	-1.5932203531
217263_x_at	-1.5932564735
218711_s_at	-1.593256712
205099_s_at	-1.5936245918
217582_at	-1.5940455198
212409_s_at	-1.5955684185
221344_at	-1.5957041979
204677_at	-1.5958324671
220916_at	-1.5959240198
207257_at	-1.5960187912
214456_x_at	-1.5961351395
220561_at	-1.5966017246
214987_at	-1.5980843306
206815_at	-1.5981827974
209145_s_at	-1.5985199213
218811_at	-1.5985608101
206107_at	-1.5987050533
AFFX-DapX-M_at	-1.5990624428
215181_at	-1.5998916626
210528_at	-1.6015293598
204660_at	-1.6015526056
217208_s_at	-1.6018329859
